unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,pct_chagnge
1.58976E+12,43969,BTC/USDT,9677.31,9958.67,9450,9731.1,363732.37,3533354105,0
1.58967E+12,43968,BTC/USDT,9374.99,9880,9317.16,9678.57,300859.34,2902728543,-0.01
1.58959E+12,43967,BTC/USDT,9311.21,9585,9210.03,9374.99,287768.2,2705830762,-0.03
1.5895E+12,43966,BTC/USDT,9787.62,9843.5,9100,9310.73,504107.1,4784027639,-0.01
1.58941E+12,43965,BTC/USDT,9305.91,9950,9250.66,9786.8,602528.44,5798873581,0.05
1.58933E+12,43964,BTC/USDT,8808.71,9397,8790.04,9305.91,379719,3445913925,-0.05
1.58924E+12,43963,BTC/USDT,8560.73,8981,8520.43,8808.71,369716.04,3246499322,-0.05
1.58916E+12,43962,BTC/USDT,8723.23,9164,8151.12,8561.09,805164.96,7000184962,-0.03
1.58907E+12,43961,BTC/USDT,9550.25,9580,7940,8719.53,842909.03,7302630277,0.02
1.58898E+12,43960,BTC/USDT,9809.63,9923.98,9528.23,9550.67,411941.96,3999406853,0.1
1.5889E+12,43959,BTC/USDT,9994.74,10045.03,9726,9807.49,458034.21,4537481798,0.03
1.58881E+12,43958,BTC/USDT,9148.29,10080,9022,9995,738920.22,7079465730,0.02
1.58872E+12,43957,BTC/USDT,9022.76,9405,8916.01,9148.27,507753.8,4664860084,-0.08
1.58864E+12,43956,BTC/USDT,8873.99,9118.17,8766.12,9022.78,409920.13,3661156607,-0.01
1.58855E+12,43955,BTC/USDT,8899.99,8954.94,8526,8873.98,440135.31,3852426972,-0.02
1.58846E+12,43954,BTC/USDT,8975.18,9200,8727.24,8900,451322.71,4049513026,0
1.58838E+12,43953,BTC/USDT,8830.52,9020,8755.01,8975.18,295769.73,2627710360,0.01
1.58829E+12,43952,BTC/USDT,8623.61,9065,8619.84,8830.52,417820.39,3680586288,-0.02
1.5882E+12,43951,BTC/USDT,8784.05,9479.77,8400,8624.76,944211.71,8437341148,-0.02
1.58812E+12,43950,BTC/USDT,7735.76,8988.66,7710,8784.2,871197.57,7297189827,0.02
1.58803E+12,43949,BTC/USDT,7774,7780,7662.49,7735.75,217652.76,1679915193,-0.12
1.58795E+12,43948,BTC/USDT,7693.63,7795.6,7623.98,7774,290336.17,2236759632,0
1.58786E+12,43947,BTC/USDT,7534.01,7709.57,7476.86,7694.17,269921.94,2052434574,-0.01
1.58777E+12,43946,BTC/USDT,7504.62,7722.33,7433,7534.01,243266.81,1836251609,-0.02
1.58769E+12,43945,BTC/USDT,7483.36,7612.91,7388,7504.11,278378.37,2091451738,0
1.5876E+12,43944,BTC/USDT,7120.06,7802.38,7020,7483.35,472510.05,3475717727,0
1.58751E+12,43943,BTC/USDT,6838,7154.9,6812.57,7120.06,306482.16,2147460698,-0.05
1.58743E+12,43942,BTC/USDT,6825.28,6940,6759.16,6838,288024.53,1972271577,-0.04
1.58734E+12,43941,BTC/USDT,7118.04,7208.55,6735.95,6825.29,445104.98,3107676568,0
1.58725E+12,43940,BTC/USDT,7242.49,7258.42,7055,7118.03,216975.11,1550386465,0.04
1.58717E+12,43939,BTC/USDT,7022,7290,7008.11,7242.42,225807.17,1616702892,0.02
1.58708E+12,43938,BTC/USDT,7098.15,7140,6981,7022.44,277339.6,1958075005,-0.03
1.587E+12,43937,BTC/USDT,6616.88,7190.92,6465.33,7098.15,559868.6,3869854830,0.01
1.58691E+12,43936,BTC/USDT,6864.11,6929,6602.59,6616.89,281136.69,1902882417,-0.07
1.58682E+12,43935,BTC/USDT,6834.01,6975.6,6751,6864.11,280445.43,1926255197,0.04
1.58674E+12,43934,BTC/USDT,6900.19,6900.99,6558,6834,421954.77,2840095792,0
1.58665E+12,43933,BTC/USDT,6874.17,7173.98,6775.66,6900.52,321594.82,2245397130,0.01
1.58656E+12,43932,BTC/USDT,6858,6944.28,6757.29,6874.18,224157.84,1535701120,0
1.58648E+12,43931,BTC/USDT,7278.83,7290,6741,6857.82,440148.45,3057722781,0
1.58639E+12,43930,BTC/USDT,7357.15,7365.69,7105.98,7278.65,293638.58,2136691783,0.06
1.5863E+12,43929,BTC/USDT,7192.9,7417.83,7145.14,7357.66,332599.58,2426530950,0.01
1.58622E+12,43928,BTC/USDT,7325.73,7457,7070.43,7192.9,419572.04,3065548692,-0.02
1.58613E+12,43927,BTC/USDT,6768.9,7370,6760,7325.73,461331.01,3269655314,0.02
1.58604E+12,43926,BTC/USDT,6851.4,6893.44,6668.02,6768.9,239224.51,1622119003,-0.08
1.58596E+12,43925,BTC/USDT,6729.8,7020,6629.99,6851.1,319849.76,2168134179,0.01
1.58587E+12,43924,BTC/USDT,6791.65,7049.11,6600,6729.8,411944.93,2809083862,-0.02
1.58579E+12,43923,BTC/USDT,6641.22,7290,6542.73,6791.63,531321.43,3604597593,0.01
1.5857E+12,43922,BTC/USDT,6407.1,6693,6140,6641.51,390529.6,2470585504,-0.02
1.58561E+12,43921,BTC/USDT,6389.52,6516.63,6320,6407.1,262522.64,1689175319,-0.04
1.58553E+12,43920,BTC/USDT,5876.27,6606.15,5850,6391.08,387322,2435748935,0
1.58544E+12,43919,BTC/USDT,6231.81,6260,5857.6,5876.27,251335.92,1525085227,-0.08
1.58535E+12,43918,BTC/USDT,6353.64,6354.74,6004,6230.95,341944.19,2120036125,0.06
1.58527E+12,43917,BTC/USDT,6733.76,6840,6230,6353.64,258213.52,1715677662,0.02
1.58518E+12,43916,BTC/USDT,6673.57,6777.5,6500,6733.76,281245.63,1870132449,0.06
1.58509E+12,43915,BTC/USDT,6740.86,6960.71,6436.26,6673.41,400684.54,2667204859,-0.01
1.58501E+12,43914,BTC/USDT,6463.21,6840,6369,6741.33,437968.55,2903592539,0.01
1.58492E+12,43913,BTC/USDT,5810.3,6619.9,5670,6463.84,489746.09,3012248579,-0.04
1.58484E+12,43912,BTC/USDT,6183.84,6408.91,5730.35,5810.17,391002.8,2379970465,-0.1
1.58475E+12,43911,BTC/USDT,6204.47,6457.17,5854.01,6183.69,387679.65,2387762770,0.06
1.58466E+12,43910,BTC/USDT,6159.41,6911,5650,6203.77,571898.02,3643186060,0
1.58458E+12,43909,BTC/USDT,5389.94,6400,5246.5,6159.6,499391.19,2922169779,-0.01
1.58449E+12,43908,BTC/USDT,5306.42,5435,4982.75,5389.64,402005.7,2108477121,-0.13
1.5844E+12,43907,BTC/USDT,5027.11,5529.98,4913.49,5307.38,429908.1,2271134947,-0.02
1.58432E+12,43906,BTC/USDT,5354.81,5361.26,4413.62,5026.26,621555.79,3043134893,-0.05
1.58423E+12,43905,BTC/USDT,5167.21,5954.47,5089.12,5357.32,356311.77,1916062699,0.07
1.58414E+12,43904,BTC/USDT,5569.84,5638.42,5040,5167.01,316242.59,1697439879,-0.04
1.58406E+12,43903,BTC/USDT,4762.28,5971,3621.81,5570.26,935489.24,4777193239,0.08
1.58397E+12,43902,BTC/USDT,7938.39,7969,4347,4764.65,784747.02,4935684191,-0.14
1.58388E+12,43901,BTC/USDT,7898.21,7988,7593.29,7938.39,220537.38,1724800754,0.67
1.5838E+12,43900,BTC/USDT,7932.45,8156.31,7733,7897.66,257068.7,2044527825,-0.01
1.58371E+12,43899,BTC/USDT,8038.99,8182.31,7635.21,7932.15,334399.11,2627368283,0
1.58363E+12,43898,BTC/USDT,8895.62,8897.71,7997.7,8038.46,237407.03,2003492669,0.01
1.58354E+12,43897,BTC/USDT,9139.77,9204,8850,8897.18,125805,1135455550,0.11
1.58345E+12,43896,BTC/USDT,9062.62,9179.75,8994.14,9139.48,115011.58,1045435230,0.03
1.58337E+12,43895,BTC/USDT,8755.98,9172.3,8755.98,9062.81,161840.62,1458350449,-0.01
1.58328E+12,43894,BTC/USDT,8765,8853.88,8669.23,8756.93,105462.12,923600039.9,-0.03
1.58319E+12,43893,BTC/USDT,8919.7,8922.34,8657.41,8765,160123.61,1406716869,0
1.58311E+12,43892,BTC/USDT,8537.84,8972,8504.95,8919.7,160294.48,1405207929,0.02
1.58302E+12,43891,BTC/USDT,8532.5,8762.24,8409,8537.84,174332.92,1494294629,-0.04
1.58293E+12,43890,BTC/USDT,8699.86,8799.83,8530,8531.98,103524.69,898160923.8,0
1.58285E+12,43889,BTC/USDT,8827.12,8908.86,8450,8699.57,196066.11,1698656157,0.02
1.58276E+12,43888,BTC/USDT,8793.96,8978,8533.9,8828,200638.49,1763578868,0.01
1.58268E+12,43887,BTC/USDT,9326,9384,8610,8792.22,267005.17,2409004405,0
1.58259E+12,43886,BTC/USDT,9662.88,9686.78,9247,9326,168641.73,1596316069,0.06
1.5825E+12,43885,BTC/USDT,9943.12,10000,9487.38,9662.95,157965.67,1535789025,0.04
1.58242E+12,43884,BTC/USDT,9658.95,10018.9,9657,9943.12,97134.36,959596142.4,0.03
1.58233E+12,43883,BTC/USDT,9681.39,9710.7,9565,9659.2,58419.55,563688224.3,-0.03
1.58224E+12,43882,BTC/USDT,9601.51,9759.59,9547,9681.39,98954.29,957995037.6,0
1.58216E+12,43881,BTC/USDT,9593.31,9700,9382.59,9601.99,143105.59,1370467343,-0.01
1.58207E+12,43880,BTC/USDT,10174.53,10286,9293.07,9593.65,187495.93,1861820033,0
1.58198E+12,43879,BTC/USDT,9716,10270,9598,10174.32,166119.37,1642320614,0.06
1.5819E+12,43878,BTC/USDT,9921.87,9971,9461.89,9716,185338.18,1795989784,-0.05
1.58181E+12,43877,BTC/USDT,9914.31,10060.45,9626.64,9921.86,141547.96,1398906975,0.02
1.58172E+12,43876,BTC/USDT,10356.27,10389.75,9752.3,9914.99,152146.13,1533600988,0
1.58164E+12,43875,BTC/USDT,10240.02,10390,10123.37,10356.82,130975.75,1345001966,0.04
1.58155E+12,43874,BTC/USDT,10339.64,10540,10101,10239.63,213052.72,2192034973,-0.01
1.58147E+12,43873,BTC/USDT,10230.74,10479.98,10229.71,10339.99,159674.26,1650500848,0.01
1.58138E+12,43872,BTC/USDT,9865.56,10409.96,9729.36,10229.06,190119.82,1906183205,-0.01
1.58129E+12,43871,BTC/USDT,10167.37,10213.56,9750,9865.56,184242.74,1831546625,-0.04
1.58121E+12,43870,BTC/USDT,9906.09,10184.34,9892.15,10167.38,143407.01,1446593332,0.03
1.58112E+12,43869,BTC/USDT,9821.52,9956,9680.55,9906.43,129267.27,1270369231,-0.03
1.58103E+12,43868,BTC/USDT,9777.97,9900,9736.66,9821.52,129740.77,1272175091,-0.01
1.58095E+12,43867,BTC/USDT,9630,9884,9550,9778.12,200556.37,1950865329,0
1.58086E+12,43866,BTC/USDT,9198.32,9799.08,9179.88,9630,212311.7,2014987376,-0.02
1.58077E+12,43865,BTC/USDT,9300.63,9368,9105,9198.35,147843.9,1363688333,-0.04
1.58069E+12,43864,BTC/USDT,9340.49,9647.61,9250,9300.64,159049.39,1491076834,0.01
1.5806E+12,43863,BTC/USDT,9392.99,9489.92,9160.01,9338.2,148402.98,1391948767,0
1.58052E+12,43862,BTC/USDT,9364.5,9477.76,9306,9392.74,109040.29,1024210863,0.01
1.58043E+12,43861,BTC/USDT,9525.67,9550.72,9220,9364.51,146644.03,1373298968,0
1.58034E+12,43860,BTC/USDT,9311.23,9599,9210.42,9525.67,190137.54,1789181440,0.02
1.58026E+12,43859,BTC/USDT,9399.72,9460.52,9242,9311,169460.64,1584974428,-0.02
1.58017E+12,43858,BTC/USDT,8913.61,9436.06,8905,9398.98,244467.55,2222778105,0.01
1.58008E+12,43857,BTC/USDT,8611.21,9015.48,8565,8913.61,172235.33,1511064611,-0.05
1.58E+12,43856,BTC/USDT,8344.37,8624.45,8300,8611.21,117898.92,999306483.1,-0.03
1.57991E+12,43855,BTC/USDT,8442.82,8455,8272,8344.64,96961.71,809079683.4,-0.03
1.57982E+12,43854,BTC/USDT,8410,8528,8247,8441.96,144785.39,1217077352,0.01
1.57974E+12,43853,BTC/USDT,8684.47,8694,8326,8409.6,163407.06,1383035383,0
1.57965E+12,43852,BTC/USDT,8742.78,8820,8585.85,8684.57,94305.5,819676430.9,0.03
1.57956E+12,43851,BTC/USDT,8650,8790.1,8448.6,8742.43,107577.15,931932876.5,0.01
1.57948E+12,43850,BTC/USDT,8705.98,8750.37,8526.06,8650,125161.68,1083263125,-0.01
1.57939E+12,43849,BTC/USDT,8925,9205.3,8440.91,8705.85,225314.53,1990403744,0.01
1.57931E+12,43848,BTC/USDT,8918.73,8995,8816,8925,114708.68,1021654832,0.03
1.57922E+12,43847,BTC/USDT,8724.99,9039,8680,8918.72,205717.69,1827760141,0
1.57913E+12,43846,BTC/USDT,8825.35,8868.21,8596.25,8725.08,167958.96,1460649456,-0.02
1.57905E+12,43845,BTC/USDT,8825,8921.2,8570.52,8825.3,237633.84,2084078908,0.01
1.57896E+12,43844,BTC/USDT,8112.99,8893,8109.02,8825,290777.98,2496741836,0
1.57887E+12,43843,BTC/USDT,8186.22,8200,8053.78,8113,74581.36,604921759.1,-0.08
1.57879E+12,43842,BTC/USDT,8020.58,8195,7956.28,8186.7,108629.96,881428055.7,0.01
1.5787E+12,43841,BTC/USDT,8207.2,8292.19,8003.87,8020.56,164741.72,1338581054,-0.02
1.57861E+12,43840,BTC/USDT,7817.91,8210.62,7670,8207.09,253783.95,2013738850,0.02
1.57853E+12,43839,BTC/USDT,8059.77,8060,7750.01,7818.59,187263.14,1478591346,-0.05
1.57844E+12,43838,BTC/USDT,8150.9,8468.42,7870.11,8059.84,321225.11,2644782836,0.03
1.57836E+12,43837,BTC/USDT,7757.74,8215.33,7733,8152.49,280809.16,2233372067,0.01
1.57827E+12,43836,BTC/USDT,7354.36,7808.65,7345,7757.39,168150.32,1272203777,-0.05
1.57818E+12,43835,BTC/USDT,7350.54,7495,7303,7354.36,117765.97,874488521.4,-0.05
1.5781E+12,43834,BTC/USDT,7341.6,7400,7269.21,7350.71,92586.03,678402363.7,0
1.57801E+12,43833,BTC/USDT,6962.34,7407.28,6863.44,7341.72,208493.46,1507313613,0
1.57792E+12,43832,BTC/USDT,7197.57,7209.59,6922,6962.04,115295.68,815627831.1,-0.05
1.57784E+12,43831,BTC/USDT,7189.43,7260.43,7170.15,7197.57,56801.33,409678760.6,0.03
1.57775E+12,43830,BTC/USDT,7240.8,7319,7141,7189,89203.44,643792056.6,0
1.57766E+12,43829,BTC/USDT,7383.68,7400,7215.58,7240.43,94375.36,689435672.2,0.01
1.57758E+12,43828,BTC/USDT,7310.29,7527,7283.6,7383.67,102543.97,756943061.5,0.02
1.57749E+12,43827,BTC/USDT,7248.4,7359.15,7235,7311.48,91292.88,667101749.4,-0.01
1.5774E+12,43826,BTC/USDT,7197.84,7270,7078.89,7248.4,112284.61,808407623.1,-0.01
1.57732E+12,43825,BTC/USDT,7201.67,7438.8,7151,7197.46,133973.53,973097296.8,-0.01
1.57723E+12,43824,BTC/USDT,7251.57,7267.63,7123.19,7201.45,96965.07,699094669.9,0
1.57715E+12,43823,BTC/USDT,7314.03,7434.55,7156.08,7252.04,149081,1087303263,0.01
1.57706E+12,43822,BTC/USDT,7502.92,7691,7262,7314.01,215298.79,1615203185,0.01
1.57697E+12,43821,BTC/USDT,7131.02,7517.61,7122,7502.92,129797.4,948741532.6,0.03
1.57689E+12,43820,BTC/USDT,7184.39,7185,7108,7131.01,44340.87,316691491.7,-0.05
1.5768E+12,43819,BTC/USDT,7146.29,7217.08,7078.17,7184.39,86449.57,618061855.5,0.01
1.57671E+12,43818,BTC/USDT,7278.11,7367.87,7042.82,7146.29,158849.57,1136320674,-0.01
1.57663E+12,43817,BTC/USDT,6618.96,7479.99,6427,7277.44,328489.59,2241615062,0.02
1.57654E+12,43816,BTC/USDT,6887.48,6940,6550,6618.96,166411.29,1119916914,-0.09
1.57645E+12,43815,BTC/USDT,7115.45,7147.34,6831,6887.54,117597.89,823110567.2,0.04
1.57637E+12,43814,BTC/USDT,7060.79,7196,7004.77,7115,87933.23,623906287.2,0.03
1.57628E+12,43813,BTC/USDT,7252.98,7266.14,7007.86,7061.34,97837.51,697707778.3,-0.01
1.5762E+12,43812,BTC/USDT,7194.08,7298,7190,7252.98,80178.83,580009722,0.03
1.57611E+12,43811,BTC/USDT,7206.78,7295.12,7080,7194.77,140594.11,1009269924,-0.01
1.57602E+12,43810,BTC/USDT,7220.92,7267,7117.74,7205.77,97320.73,701421428,0
1.57594E+12,43809,BTC/USDT,7338.2,7403.71,7152,7220.98,126662.79,923135831.9,0
1.57585E+12,43808,BTC/USDT,7507.87,7676.48,7269.05,7337.49,136440.18,1017059788,0.02
1.57576E+12,43807,BTC/USDT,7487.19,7559.39,7376,7508.2,84380.34,631265923.9,0.02
1.57568E+12,43806,BTC/USDT,7521.13,7616.91,7467.44,7487.2,83208.78,625725539.4,0
1.57559E+12,43805,BTC/USDT,7384.66,7602.44,7295.73,7522.1,136218.71,1009056960,0
1.5755E+12,43804,BTC/USDT,7189.42,7480,7142.54,7384.99,176315.11,1291358111,-0.02
1.57542E+12,43803,BTC/USDT,7290.85,7800,7070,7191,274879.48,2010415074,-0.03
1.57533E+12,43802,BTC/USDT,7291.74,7404.42,7231.35,7290.86,84699.47,618921233,0.01
1.57524E+12,43801,BTC/USDT,7388,7416.75,7137.74,7291,143966.95,1049763091,0
1.57516E+12,43800,BTC/USDT,7541.08,7541.08,7222.29,7387.38,196291.25,1442570909,0.01
1.57507E+12,43799,BTC/USDT,7737.23,7800,7444.18,7542.93,141966.39,1081497212,0.02
1.57499E+12,43798,BTC/USDT,7417,7850,7394.57,7736.66,185819.19,1415257728,0.03
1.5749E+12,43797,BTC/USDT,7506.78,7643,7356,7415.79,175000.61,1314201480,-0.04
1.57481E+12,43796,BTC/USDT,7149.97,7669.2,6850,7506.77,297842.99,2162938473,0.01
1.57473E+12,43795,BTC/USDT,7103.34,7340.06,7011.9,7150,193962.09,1384559258,-0.05
1.57464E+12,43794,BTC/USDT,6899.77,7386.29,6510.19,7102.03,333987.91,2320368143,-0.01
1.57455E+12,43793,BTC/USDT,7306.19,7324.92,6855.91,6900.86,183676.08,1303419525,-0.03
1.57447E+12,43792,BTC/USDT,7261.89,7345.84,7073.38,7305.99,139643.31,1008592734,0.06
1.57438E+12,43791,BTC/USDT,7621.89,7765.03,6762.73,7262.72,371213.95,2688155961,-0.01
1.57429E+12,43790,BTC/USDT,8094.57,8131.51,7432,7621.9,180289.19,1400628627,0.05
1.57421E+12,43789,BTC/USDT,8131.12,8230,8037.5,8094.05,87352.38,708540147,0.06
1.57412E+12,43788,BTC/USDT,8183.3,8212.87,8000,8131.7,110854.03,898778770.9,0
1.57404E+12,43787,BTC/USDT,8504.13,8504.71,8050,8183.26,123477.14,1028202470,0.01
1.57395E+12,43786,BTC/USDT,8491.18,8631,8355.78,8504.04,72152.27,614653043.3,0.04
1.57386E+12,43785,BTC/USDT,8473.3,8540.54,8435,8491.06,48657.04,412710046.7,0
1.57378E+12,43784,BTC/USDT,8642.47,8780,8380,8473.27,145602.5,1246865100,0
1.57369E+12,43783,BTC/USDT,8774.78,8798.06,8581.39,8642.25,87100,754801551.1,0.02
1.5736E+12,43782,BTC/USDT,8817.94,8838,8712,8774.76,58585.81,513537401.1,0.02
1.57352E+12,43781,BTC/USDT,8729.89,8889.06,8552.12,8817,107520.55,938793147,0
1.57343E+12,43780,BTC/USDT,9041.31,9072.91,8611.11,8728.93,113373.76,996043073.2,-0.01
1.57334E+12,43779,BTC/USDT,8811.3,9187,8760,9041.31,91099.2,814629855.8,0.04
1.57326E+12,43778,BTC/USDT,8775.6,8878,8727,8811.15,66846.39,588949194.3,-0.03
1.57317E+12,43777,BTC/USDT,9221.63,9259.3,8669.85,8775.03,151851.16,1355101394,0
1.57308E+12,43776,BTC/USDT,9344.29,9381.93,9091.2,9219.64,77389.57,714933248.8,0.05
1.573E+12,43775,BTC/USDT,9313.1,9450,9259.48,9343.6,73767.91,689203217.4,0.01
1.57291E+12,43774,BTC/USDT,9395.47,9457.13,9164.33,9313.2,113738.23,1060847258,0
1.57283E+12,43773,BTC/USDT,9197.86,9550,9126.01,9395.46,90433.36,841596521.4,0.01
1.57274E+12,43772,BTC/USDT,9288.96,9366.69,9073,9197.88,75612.72,695623695.1,-0.02
1.57265E+12,43771,BTC/USDT,9231.7,9375,9194.98,9287.8,56602.06,524748680.1,0.01
1.57257E+12,43770,BTC/USDT,9149.88,9280,9050.27,9231.01,87256.95,798942104.7,-0.01
1.57248E+12,43769,BTC/USDT,9163.4,9438.64,8933,9150,98836.04,907028492.4,-0.01
1.57239E+12,43768,BTC/USDT,9415.02,9418.65,8975.72,9165.3,98464.86,904505541,0
1.57231E+12,43767,BTC/USDT,9215.78,9569.1,9070,9415.02,124703.01,1169427308,0.03
1.57222E+12,43766,BTC/USDT,9534.37,9930.13,9156.03,9217.36,155599.98,1475693085,-0.02
1.57213E+12,43765,BTC/USDT,9234.75,9803.83,9066.07,9533.32,163544.02,1551811193,0.03
1.57205E+12,43764,BTC/USDT,8650,10408.48,8626.89,9232.22,248161.16,2322814046,-0.03
1.57196E+12,43763,BTC/USDT,7410.07,8800,7359,8650,165118.93,1351037937,-0.06
1.57188E+12,43762,BTC/USDT,7465.18,7495.81,7337.44,7411.35,66719.53,495690565.1,-0.14
1.57179E+12,43761,BTC/USDT,8020.68,8047.78,7172.76,7465,108484.14,828695587.2,0.01
1.5717E+12,43760,BTC/USDT,8201,8290,8000,8020.89,69506.88,568694788.5,0.07
1.57162E+12,43759,BTC/USDT,8218.23,8334.57,8150,8201.74,59928.52,492366045.4,0.02
1.57153E+12,43758,BTC/USDT,7947.78,8300.5,7871.17,8218.23,78663.92,631533255.8,0
1.57144E+12,43757,BTC/USDT,7945.57,8108.54,7852.12,7947.13,78024.4,620945265.2,-0.03
1.57136E+12,43756,BTC/USDT,8069.41,8117.3,7812,7943.94,75251.35,597673590.5,0
1.57127E+12,43755,BTC/USDT,7994.76,8124.63,7930,8069.2,58354.6,468701652,0.02
1.57118E+12,43754,BTC/USDT,8160.55,8184,7900.24,7992.21,70434.45,566811842,-0.01
1.5711E+12,43753,BTC/USDT,8346.31,8408.62,8080,8160.01,86246.75,711597427.7,0.02
1.57101E+12,43752,BTC/USDT,8274.33,8381.77,8205.02,8346.05,61999.82,514903627.2,0.02
1.57092E+12,43751,BTC/USDT,8300.31,8456,8137.3,8274.66,43820.91,365285901.8,-0.01
1.57084E+12,43750,BTC/USDT,8255.54,8397.45,8248.34,8300.22,37761.51,314379330.8,0
1.57075E+12,43749,BTC/USDT,8557,8788,8210,8255.58,69157.96,582172642.9,-0.01
1.57067E+12,43748,BTC/USDT,8559.77,8640.89,8419.34,8556.02,44285.67,377726959.9,0.04
1.57058E+12,43747,BTC/USDT,8168.33,8700,8113,8559.77,65453.64,549731852.7,0
1.57049E+12,43746,BTC/USDT,8188.55,8322.01,8103.88,8167.62,44715.17,366576763.3,-0.05
1.57041E+12,43745,BTC/USDT,7851.01,8330,7764.42,8186.88,62760.3,504822438.8,0
1.57032E+12,43744,BTC/USDT,8122.01,8148.43,7760,7852.79,41909.04,333155725,-0.04
1.57023E+12,43743,BTC/USDT,8130,8175,8010,8122.14,30262.01,244744089.1,0.03
1.57015E+12,43742,BTC/USDT,8219.95,8227.42,7979.95,8130.56,28421.11,230978393.3,0
1.57006E+12,43741,BTC/USDT,8353.4,8386,8020,8220.27,33430.23,274334928.4,0.01
1.56997E+12,43740,BTC/USDT,8290,8365.92,8149.35,8352.14,30329.18,249785989.1,0.02
1.56989E+12,43739,BTC/USDT,8285.31,8499,8171,8290,39212.8,327218811.6,-0.01
1.5698E+12,43738,BTC/USDT,8042.08,8331.89,7709.01,8285.84,54412.52,436701925.2,0
1.56972E+12,43737,BTC/USDT,8199,8226.35,7888.98,8041.96,35966.06,289320913.7,-0.03
1.56963E+12,43736,BTC/USDT,8178.26,8311,8001.14,8195.38,33820.92,275406180.4,0.02
1.56954E+12,43735,BTC/USDT,8061.98,8260,7851.94,8176.52,40034.65,321440849.1,0
1.56946E+12,43734,BTC/USDT,8428.15,8464.4,7700.67,8060.15,60065.95,487919029.6,-0.01
1.56937E+12,43733,BTC/USDT,8493.32,8725.24,8200,8430.07,48222.1,406841550.2,0.05
1.56928E+12,43732,BTC/USDT,8683.2,9792.83,8645.61,8645.61,29758.54,286175252.4,0.03
1.5692E+12,43731,BTC/USDT,10027.69,10046.91,9620,9701.96,31927.06,314749491.6,0.12
1.56911E+12,43730,BTC/USDT,9992.7,10089.52,9857,10023.04,23916.35,238688620.3,0.03
1.56902E+12,43729,BTC/USDT,10166.56,10175.3,9912.63,9983.33,23642.39,237320660.3,0
1.56894E+12,43728,BTC/USDT,10247.7,10279.3,10070.5,10166.35,23265.91,236683803.7,0.02
1.56885E+12,43727,BTC/USDT,10154.7,10331.62,9530.02,10245.3,26228.75,262112110,0.01
1.56876E+12,43726,BTC/USDT,10183.87,10256.65,10097.92,10155.16,20832.9,212309755,-0.01
1.56868E+12,43725,BTC/USDT,10257.3,10270.63,10136.77,10186.52,22519.61,229911548.2,0
1.56859E+12,43724,BTC/USDT,10302,10353.81,10080.7,10249.27,20185.64,206767492.7,0.01
1.56851E+12,43723,BTC/USDT,10333.47,10359.2,10024.81,10302.22,20536.26,211512546,0.01
1.56842E+12,43722,BTC/USDT,10343.01,10419.97,10222.77,10332.25,20656.62,213270510.3,0
1.56833E+12,43721,BTC/USDT,10414.96,10440.55,10153.51,10341.34,19252.72,198205401.8,0
1.56825E+12,43720,BTC/USDT,10163.06,10450.13,10042.12,10415.13,15609.63,159494237.4,0.01
1.56816E+12,43719,BTC/USDT,10094.27,10293.11,9884.31,10159.55,10897.92,109786235.8,-0.02
1.56807E+12,43718,BTC/USDT,10307,10382.97,9940.87,10102.02,9068.96,92717645.17,-0.01
1.56799E+12,43717,BTC/USDT,10316.62,10475.54,10077.22,10307,14824.37,152447209.6,0.02
1.5679E+12,43716,BTC/USDT,10000,10412.65,10000,10391.63,3096.29,32096280.45,0.01
